input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,final_url,csp_domains_
155-9-224-20.dev.buffer.com,404 Not Found,404,146,155-9-224-20.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,155-9-224-20.dev.buffer.com,443,https://155-9-224-20.dev.buffer.com:443,https,,text/html,GET,52.204.84.145,/,1494302000,52.54.124.215,,8,False,,,,
155-9-243-8.dev.buffer.com,404 Not Found,404,146,155-9-243-8.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,155-9-243-8.dev.buffer.com,443,https://155-9-243-8.dev.buffer.com:443,https,,text/html,GET,52.204.84.145,/,1494302000,54.145.245.164,,8,False,,,,
155-9-72-34.dev.buffer.com,404 Not Found,404,146,155-9-72-34.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,155-9-72-34.dev.buffer.com,443,https://155-9-72-34.dev.buffer.com:443,https,,text/html,GET,54.145.245.164,/,1494302000,52.204.84.145,,8,False,,,,
1596529085319.picsart.studio,picsart.studio,200,14844,1596529085319.picsart.studio,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,True,True,2020-07-20T00:00:00Z,2022-09-18T12:00:00Z,"CN=*.parkingcrew.net, O=Team Internet AG, L=München, ST=Bayern, C=DE",*.parkingcrew.net,Team Internet AG,parkingcrew.net,"CN=Thawte TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",Thawte TLS RSA CA G1,DigiCert Inc,c8d24496ae4ad1eab19ff778fd737adb,3f2b65bb53e5210c7437a4939306760cc521cd950f5d5dbf530b68230a00df70,True,ctls,1596529085319.picsart.studio,443,https://1596529085319.picsart.studio:443,https,nginx,text/html,GET,185.53.177.12,/,-1840324437,185.53.177.12,Nginx,384,False,,,,
16-04-3.dev.buffer.com,404 Not Found,404,146,16-04-3.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,16-04-3.dev.buffer.com,443,https://16-04-3.dev.buffer.com:443,https,,text/html,GET,52.54.124.215,/,1494302000,54.145.245.164,,8,False,,,,
17-121-112-46.dev.buffer.com,404 Not Found,404,146,17-121-112-46.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,17-121-112-46.dev.buffer.com,443,https://17-121-112-46.dev.buffer.com:443,https,,text/html,GET,52.54.124.215,/,1494302000,52.86.92.6,,8,False,,,,
17-121-116-38.dev.buffer.com,404 Not Found,404,146,17-121-116-38.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,17-121-116-38.dev.buffer.com,443,https://17-121-116-38.dev.buffer.com:443,https,,text/html,GET,52.204.84.145,/,1494302000,52.54.124.215,,8,False,,,,
17-121-116-52.dev.buffer.com,404 Not Found,404,146,17-121-116-52.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,17-121-116-52.dev.buffer.com,443,https://17-121-116-52.dev.buffer.com:443,https,,text/html,GET,52.86.92.6,/,1494302000,54.145.245.164,,8,False,,,,
17-121-119-67.dev.buffer.com,404 Not Found,404,146,17-121-119-67.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,17-121-119-67.dev.buffer.com,443,https://17-121-119-67.dev.buffer.com:443,https,,text/html,GET,52.204.84.145,/,1494302000,54.145.245.164,,8,False,,,,
17-121-119-99.dev.buffer.com,404 Not Found,404,146,17-121-119-99.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,17-121-119-99.dev.buffer.com,443,https://17-121-119-99.dev.buffer.com:443,https,,text/html,GET,52.86.92.6,/,1494302000,52.204.84.145,,8,False,,,,
17-121-121-76.picsart.studio,picsart.studio,200,14833,17-121-121-76.picsart.studio,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-07-06T06:13:30Z,2023-10-04T06:13:29Z,CN=17-121-121-76.picsart.studio,17-121-121-76.picsart.studio,,17-121-121-76.picsart.studio,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0615c5c9f07cce0d2167c40754f5d690,83a02eb687047c1879442388fe9008ba11a7b03660c24c68d068d727bf3c4f04,,ctls,17-121-121-76.picsart.studio,443,https://17-121-121-76.picsart.studio:443,https,nginx,text/html,GET,185.53.177.12,/,-1840324437,185.53.177.12,Nginx,384,False,,,,
17-121-122-49.dev.buffer.com,404 Not Found,404,146,17-121-122-49.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,17-121-122-49.dev.buffer.com,443,https://17-121-122-49.dev.buffer.com:443,https,,text/html,GET,52.86.92.6,/,1494302000,54.145.245.164,,8,False,,,,
17-121-122-66.dev.buffer.com,404 Not Found,404,146,17-121-122-66.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,17-121-122-66.dev.buffer.com,443,https://17-121-122-66.dev.buffer.com:443,https,,text/html,GET,52.86.92.6,/,1494302000,52.204.84.145,,8,False,,,,
17-121-122-90.dev.buffer.com,404 Not Found,404,146,17-121-122-90.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,17-121-122-90.dev.buffer.com,443,https://17-121-122-90.dev.buffer.com:443,https,,text/html,GET,52.86.92.6,/,1494302000,52.204.84.145,,8,False,,,,
17-121-123-37.dev.buffer.com,404 Not Found,404,146,17-121-123-37.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,17-121-123-37.dev.buffer.com,443,https://17-121-123-37.dev.buffer.com:443,https,,text/html,GET,54.145.245.164,/,1494302000,52.204.84.145,,8,False,,,,
17-121-123-6.dev.buffer.com,404 Not Found,404,146,17-121-123-6.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,17-121-123-6.dev.buffer.com,443,https://17-121-123-6.dev.buffer.com:443,https,,text/html,GET,52.204.84.145,/,1494302000,54.145.245.164,,8,False,,,,
17-121-125-86.picsart.studio,picsart.studio,200,14833,17-121-125-86.picsart.studio,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-07-06T06:14:05Z,2023-10-04T06:14:04Z,CN=17-121-125-86.picsart.studio,17-121-125-86.picsart.studio,,17-121-125-86.picsart.studio,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,409b3d382ea718d36dae916afbb5c636,c586cfd8fc2009f85e626c0688000389822c075a18e39a0a500effbf2c37ceea,,ctls,17-121-125-86.picsart.studio,443,https://17-121-125-86.picsart.studio:443,https,nginx,text/html,GET,185.53.177.12,/,-1840324437,185.53.177.12,Nginx,384,False,,,,
17-58-102-1.dev.buffer.com,404 Not Found,404,146,17-58-102-1.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,17-58-102-1.dev.buffer.com,443,https://17-58-102-1.dev.buffer.com:443,https,,text/html,GET,52.86.92.6,/,1494302000,52.54.124.215,,8,False,,,,
176cffe3-c64b-4.dev.buffer.com,404 Not Found,404,146,176cffe3-c64b-4.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,176cffe3-c64b-4.dev.buffer.com,443,https://176cffe3-c64b-4.dev.buffer.com:443,https,,text/html,GET,54.145.245.164,/,1494302000,52.86.92.6,,8,False,,,,
18-6-7.dev.buffer.com,404 Not Found,404,146,18-6-7.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,18-6-7.dev.buffer.com,443,https://18-6-7.dev.buffer.com:443,https,,text/html,GET,54.145.245.164,/,1494302000,52.54.124.215,,8,False,,,,
1fwww-06.dev.buffer.com,404 Not Found,404,146,1fwww-06.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,1fwww-06.dev.buffer.com,443,https://1fwww-06.dev.buffer.com:443,https,,text/html,GET,52.204.84.145,/,1494302000,54.145.245.164,,8,False,,,,
1irknwwveg.dev.buffer.com,404 Not Found,404,146,1irknwwveg.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,1irknwwveg.dev.buffer.com,443,https://1irknwwveg.dev.buffer.com:443,https,,text/html,GET,52.204.84.145,/,1494302000,54.145.245.164,,8,False,,,,
1picsartcom.picsart.studio,picsart.studio,200,14829,1picsartcom.picsart.studio,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-07-06T06:12:46Z,2023-10-04T06:12:45Z,CN=1picsartcom.picsart.studio,1picsartcom.picsart.studio,,1picsartcom.picsart.studio,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,9dd0e1b72e4d8ca904f9f3569cbb4871,e231b3c7f02294ca2b2284a5f53b713f9542638bdd9ea97ae24322492d01260e,,ctls,1picsartcom.picsart.studio,443,https://1picsartcom.picsart.studio:443,https,nginx,text/html,GET,185.53.177.12,/,-1840324437,185.53.177.12,Nginx,384,False,,,,
2-5-6.dev.buffer.com,404 Not Found,404,146,2-5-6.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,2-5-6.dev.buffer.com,443,https://2-5-6.dev.buffer.com:443,https,,text/html,GET,52.54.124.215,/,1494302000,52.204.84.145,,8,False,,,,
20pass.dev.buffer.com,404 Not Found,404,146,20pass.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,20pass.dev.buffer.com,443,https://20pass.dev.buffer.com:443,https,,text/html,GET,54.145.245.164,/,1494302000,52.204.84.145,,8,False,,,,
263-6-1.dev.buffer.com,404 Not Found,404,146,263-6-1.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,263-6-1.dev.buffer.com,443,https://263-6-1.dev.buffer.com:443,https,,text/html,GET,54.145.245.164,/,1494302000,52.54.124.215,,8,False,,,,
2bfb.dev.buffer.com,404 Not Found,404,146,2bfb.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,2bfb.dev.buffer.com,443,https://2bfb.dev.buffer.com:443,https,,text/html,GET,52.204.84.145,/,1494302000,54.145.245.164,,8,False,,,,
33-14-3.dev.buffer.com,404 Not Found,404,146,33-14-3.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,33-14-3.dev.buffer.com,443,https://33-14-3.dev.buffer.com:443,https,,text/html,GET,52.54.124.215,/,1494302000,52.86.92.6,,8,False,,,,
39-09.dev.buffer.com,404 Not Found,404,146,39-09.dev.buffer.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2023-05-03T00:00:00Z,2024-05-30T23:59:59Z,CN=*.buffer.com,*.buffer.com,,*.reply.buffer.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8776a0b18563b324f26256b5520e5178,95a467fa073a3dc677f7e10911e7af6497039c8c5b05748b8d5c204c601bd574,True,ctls,39-09.dev.buffer.com,443,https://39-09.dev.buffer.com:443,https,,text/html,GET,52.204.84.145,/,1494302000,52.86.92.6,,8,False,,,,
