input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_mismatched,tls_subject_org_,tls_wildcard_certificate,cdn_name,cdn,csp_domains_,final_url
accessbackupupdate-origin-live.apps.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://accessbackupupdate-origin-live.apps.bunq.com:443,https,,text/html,GET,35.158.199.56,/,889860160,35.158.202.141,Webflow,458,False,,,,,,,https://www.bunq.com/
accessinternalinternalgateway.apps.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://accessinternalinternalgateway.apps.bunq.com:443,https,,text/html,GET,35.158.199.56,/,889860160,35.158.202.141,Webflow,458,False,,,,,,,https://www.bunq.com/
account-dbms-opsdefaultproduction.apps.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://account-dbms-opsdefaultproduction.apps.bunq.com:443,https,,text/html,GET,35.158.199.56,/,889860160,3.121.154.206,Webflow,458,False,,,,,,,https://www.bunq.com/
account-meet-signup.apps.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://account-meet-signup.apps.bunq.com:443,https,,text/html,GET,35.158.202.141,/,889860160,35.158.199.56,Webflow,458,False,,,,,,,https://www.bunq.com/
account-video-sslvpncmsdb1-origin.apps.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://account-video-sslvpncmsdb1-origin.apps.bunq.com:443,https,,text/html,GET,35.158.202.141,/,889860160,35.158.199.56,Webflow,458,False,,,,,,,https://www.bunq.com/
accountebdp.apps.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://accountebdp.apps.bunq.com:443,https,,text/html,GET,3.121.154.206,/,889860160,35.158.199.56,Webflow,458,False,,,,,,,https://www.bunq.com/
accountvideousers-vpn-uploadgcpmy.apps.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://accountvideousers-vpn-uploadgcpmy.apps.bunq.com:443,https,,text/html,GET,35.158.199.56,/,889860160,3.121.154.206,Webflow,458,False,,,,,,,https://www.bunq.com/
acs.developer.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://acs.developer.bunq.com:443,https,,text/html,GET,3.121.154.206,/,889860160,35.158.202.141,Webflow,458,False,,,,,,,https://www.bunq.com/
admin-status-datacontroller-sql.apps.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://admin-status-datacontroller-sql.apps.bunq.com:443,https,,text/html,GET,3.121.154.206,/,889860160,35.158.199.56,Webflow,458,False,,,,,,,https://www.bunq.com/
adminassets-cache-sso-miembros.developer.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://adminassets-cache-sso-miembros.developer.bunq.com:443,https,,text/html,GET,35.158.199.56,/,889860160,3.121.154.206,Webflow,458,False,,,,,,,https://www.bunq.com/
admincacheoceania.developer.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://admincacheoceania.developer.bunq.com:443,https,,text/html,GET,35.158.202.141,/,889860160,3.121.154.206,Webflow,458,False,,,,,,,https://www.bunq.com/
adminiooceania.apps.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://adminiooceania.apps.bunq.com:443,https,,text/html,GET,35.158.202.141,/,889860160,3.121.154.206,Webflow,458,False,,,,,,,https://www.bunq.com/
afrissisa.apps.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://afrissisa.apps.bunq.com:443,https,,text/html,GET,35.158.202.141,/,889860160,35.158.199.56,Webflow,458,False,,,,,,,https://www.bunq.com/
alertmanager.apps.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://alertmanager.apps.bunq.com:443,https,,text/html,GET,35.158.199.56,/,889860160,3.121.154.206,Webflow,458,False,,,,,,,https://www.bunq.com/
almi07.apps.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://almi07.apps.bunq.com:443,https,,text/html,GET,35.158.199.56,/,889860160,35.158.202.141,Webflow,458,False,,,,,,,https://www.bunq.com/
alpha-hoststatus-db2-corp.apps.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://alpha-hoststatus-db2-corp.apps.bunq.com:443,https,,text/html,GET,3.121.154.206,/,889860160,35.158.202.141,Webflow,458,False,,,,,,,https://www.bunq.com/
alpha-public-panel.apps.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://alpha-public-panel.apps.bunq.com:443,https,,text/html,GET,35.158.199.56,/,889860160,35.158.202.141,Webflow,458,False,,,,,,,https://www.bunq.com/
alpha-user-portal.apps.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://alpha-user-portal.apps.bunq.com:443,https,,text/html,GET,3.121.154.206,/,889860160,35.158.199.56,Webflow,458,False,,,,,,,https://www.bunq.com/
alpha-userspostgresdoc-corporate.apps.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://alpha-userspostgresdoc-corporate.apps.bunq.com:443,https,,text/html,GET,35.158.199.56,/,889860160,3.121.154.206,Webflow,458,False,,,,,,,https://www.bunq.com/
alphacache.developer.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://alphacache.developer.bunq.com:443,https,,text/html,GET,3.121.154.206,/,889860160,35.158.199.56,Webflow,458,False,,,,,,,https://www.bunq.com/
analytics-bia-us1.developer.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://analytics-bia-us1.developer.bunq.com:443,https,,text/html,GET,3.121.154.206,/,889860160,35.158.199.56,Webflow,458,False,,,,,,,https://www.bunq.com/
android.bunq.com,405 Not Allowed,405,167,android.bunq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-15T18:21:50Z,2024-04-10T19:21:50Z,"C=US, ST=Washington, L=Seattle, O=Amazon.com Inc., CN=*.eu-central-1.cortex.dimensionx.aws.a2z.com",*.eu-central-1.cortex.dimensionx.aws.a2z.com,*.eu-central-1.cortex.dimensionx.aws.a2z.com,CN=Amazon Internal Butternut RSA 2k G1 03,Amazon Internal Butternut RSA 2k G1 03,,27dc03a190e35d5cd4d57b4f7a2a7599,5515db92f4ecb686d63984ca820a78734bdefef3be39b7b5ff3b5d02731f46c0,ctls,android.bunq.com,443,https://android.bunq.com:443,https,Server,text/html,GET,18.196.34.63,/,1739731917,18.196.34.63,,8,False,True,Amazon.com Inc.,True,,,,
api-a173-222-40-91.apps.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://api-a173-222-40-91.apps.bunq.com:443,https,,text/html,GET,35.158.199.56,/,889860160,35.158.202.141,Webflow,458,False,,,,,,,https://www.bunq.com/
api-alpha-assets-auth-antiviruspre.developer.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://api-alpha-assets-auth-antiviruspre.developer.bunq.com:443,https,,text/html,GET,3.121.154.206,/,889860160,35.158.199.56,Webflow,458,False,,,,,,,https://www.bunq.com/
api-bunqme.sandbox.bunq.com,,404,102,api-bunqme.sandbox.bunq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-03-21T23:59:59Z,CN=api-bunqme.sandbox.bunq.com,api-bunqme.sandbox.bunq.com,api-bunqme.sandbox.bunq.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,be7b751cd3f68936e6b7019494db1bb6,35a59b378ebfe35e6bbec07fcf7b80b61163da4f6438eae0dfb3e6793a9405bc,ctls,api-bunqme.sandbox.bunq.com,443,https://api-bunqme.sandbox.bunq.com:443,https,Apache,application/json,GET,3.124.55.215,/,-855777676,18.195.69.220,HSTS,1,False,,,,,,,
api-bunqto.sandbox.bunq.com,,404,102,api-bunqto.sandbox.bunq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-03-21T23:59:59Z,CN=api-bunqto.sandbox.bunq.com,api-bunqto.sandbox.bunq.com,api-bunqto.sandbox.bunq.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5b7f88265e06abf260ec7241808b31f4,0b7ce134333806920ee90b71079e8b3f27f0a76831c83dac0a7e0ea75b3ee49c,ctls,api-bunqto.sandbox.bunq.com,443,https://api-bunqto.sandbox.bunq.com:443,https,Apache,application/json,GET,3.124.55.215,/,-855777676,3.126.247.89,HSTS,1,False,,,,,,,
api-gateway-cc-stg-or2.developer.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://api-gateway-cc-stg-or2.developer.bunq.com:443,https,,text/html,GET,35.158.202.141,/,889860160,3.121.154.206,Webflow,458,False,,,,,,,https://www.bunq.com/
api-p-ap-b.apps.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://api-p-ap-b.apps.bunq.com:443,https,,text/html,GET,3.121.154.206,/,889860160,35.158.202.141,Webflow,458,False,,,,,,,https://www.bunq.com/
api-p-ap-c.apps.bunq.com,bunq | bank of The Free,200,70245,www.bunq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T14:12:12Z,2023-08-28T14:12:11Z,CN=www.bunq.com,www.bunq.com,www.bunq.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e211975201f4b788479b0547bef3bd5b,4a260d5ce6696e4a0a078e9b7bbdd519a8a6761cd0febfa815c99086197eff87,ctls,www.bunq.com,443,https://api-p-ap-c.apps.bunq.com:443,https,,text/html,GET,35.158.199.56,/,889860160,35.158.202.141,Webflow,458,False,,,,,,,https://www.bunq.com/
api-ppro.triage.bunq.com,,404,102,api-ppro.triage.bunq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2024-03-21T23:59:59Z,CN=api-ppro.triage.bunq.com,api-ppro.triage.bunq.com,api-ppro.triage.bunq.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8b7d60e3359a9c5593553eb8e66afbe8,4e7b9acf0e895220652a9696fd3cd3dab69435cbd08e413a2e82458ff0c02fe5,ctls,api-ppro.triage.bunq.com,443,https://api-ppro.triage.bunq.com:443,https,Apache,application/json,GET,3.126.247.89,/,-855777676,18.195.69.220,HSTS,1,False,,,,,,,
api.birdee.bunq.com,403 Forbidden,403,199,api.birdee.bunq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-11T00:00:00Z,2024-01-20T23:59:59Z,CN=api.birdee.bunq.com,api.birdee.bunq.com,api.birdee.bunq.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ccaa95582145dec9215561c3dfbacb1c,a089d5353ea354d558866ee2a5c3b4fafb6e5465c98187f308df7e6a5305e3c4,ctls,api.birdee.bunq.com,443,https://api.birdee.bunq.com:443,https,Apache,text/html,GET,18.159.47.34,/,-855688948,18.158.0.121,HSTS,8,False,,,,,,,
