input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,final_url
compliance.bitfinex.com,Sign in ・ Cloudflare Access,200,31160,ifinex.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,ifinex.cloudflareaccess.com,cloudflare,443,https://compliance.bitfinex.com:443,https,cloudflare,text/html,GET,104.17.21.84,/,-935321489,104.17.20.84,HSTS,87,False,True,https:,https://ifinex.cloudflareaccess.com/cdn-cgi/access/login/compliance.bitfinex.com?kid=c2f8e92af45a0af48d599db8ae7144c07bc3a115a64a945b64ad2c4518e0aeec&redirect_url=%2F&meta=eyJraWQiOiI3NWRmMjRjNTAzZGUxMjcyN2E1MjNmNjYyNDg5ZTEwYjE5NzQ2MTFiMmNjNjdkMmZkMDlhZDE4ZGE1YTg1YTYyIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY5MDI1NTA2MCwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6ImMyZjhlOTJhZjQ1YTBhZjQ4ZDU5OWRiOGFlNzE0NGMwN2JjM2ExMTVhNjRhOTQ1YjY0YWQyYzQ1MThlMGFlZWMiLCJob3N0bmFtZSI6ImNvbXBsaWFuY2UuYml0ZmluZXguY29tIiwiYXBwX3Nlc3Npb25faGFzaCI6IjIzZjMxODE5YWQxODNlMWQ0MTQyYWM3Yzc4YzFkMDVjYjc4ZmYxMTVkYjY0MDFiNWRmZjA2ZGJmMzA0Y2UwMjEiLCJuYmYiOjE2OTAyNTUwNjAsImlzX3dhcnAiOmZhbHNlLCJpc19nYXRld2F5IjpmYWxzZSwidHlwZSI6Im1ldGEiLCJyZWRpcmVjdF91cmwiOiJcLyIsIm10bHNfYXV0aCI6eyJjZXJ0X2lzc3Vlcl9za2kiOiIiLCJjZXJ0X3ByZXNlbnRlZCI6ZmFsc2UsImNlcnRfc2VyaWFsIjoiIiwiY2VydF9pc3N1ZXJfZG4iOiIiLCJhdXRoX3N0YXR1cyI6Ik5PTkUifSwiYXV0aF9zdGF0dXMiOiJOT05FIn0.i-7f9zitcbJRbFhjwwvEaUdY5Z9g6vJjSnEF72LyooRAsQvUcpLUsoiSP9r9JsoIwRuGAaUDkbQSmBwMjqPiUQ0iG5G7nxyJHkE4YqIX83-I9InQ7WaoKw5YjwV6pjrQqS3zJAo8t6lVNLKFrAt5pQNieZCa5WE3dPzMxj2C3DXLqbQUDDFxEZm4TQNwQtoVjSOXqwGwB56Ut-AX9iMaBHV3aQpRo3yVkAdRGZr0AxstePOhYI6YiTR8GsvoZyZ-n9oKJTEOJoZBENbzSmZT6tPD5mrw7NA94r9PMM1PWu1foLdd1vEWMMJdHdGB21NEAitxPZYQlwrllEzXqGLZJA
cs.bitfinex.com,Just a moment...,403,6258,cs.bitfinex.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-09T00:00:00Z,2024-04-08T23:59:59Z,"CN=bitfinex.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",bitfinex.com,"Cloudflare, Inc.",*.test.bitfinex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",20a3594a64997df8caed29c67f325f6b,4228e2fd2f013413001135e5ae522922e820f5316d27a67c10ac627bc9cf7edd,True,ctls,cs.bitfinex.com,cloudflare,443,https://cs.bitfinex.com:443,https,cloudflare,text/html,GET,104.17.19.84,/,-13038130,104.17.20.84,Cloudflare,82,False,True,,
developers.bitfinex.com,Sign in ・ Cloudflare Access,200,30119,ifinex.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,ifinex.cloudflareaccess.com,cloudflare,443,https://developers.bitfinex.com:443,https,cloudflare,text/html,GET,104.17.17.84,/,-791123965,104.17.20.84,HSTS,67,False,True,https:,https://ifinex.cloudflareaccess.com/cdn-cgi/access/login/developers.bitfinex.com?kid=c69e504a9848c4f6dab5f643c9f52688f0c8141cff00ff85171bd4c2240d3da2&redirect_url=%2F&meta=eyJraWQiOiI3NWRmMjRjNTAzZGUxMjcyN2E1MjNmNjYyNDg5ZTEwYjE5NzQ2MTFiMmNjNjdkMmZkMDlhZDE4ZGE1YTg1YTYyIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY5MDI1NTA2MCwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6ImM2OWU1MDRhOTg0OGM0ZjZkYWI1ZjY0M2M5ZjUyNjg4ZjBjODE0MWNmZjAwZmY4NTE3MWJkNGMyMjQwZDNkYTIiLCJob3N0bmFtZSI6ImRldmVsb3BlcnMuYml0ZmluZXguY29tIiwiYXBwX3Nlc3Npb25faGFzaCI6IjFjYTViMzE3ODNlYTk0Y2NiMzNlNTdiM2RlNTU2YTExNzEzMWMwMDcyMzdjYTYwNTc4ZDc2MWQxMzVkNGU0ZWMiLCJuYmYiOjE2OTAyNTUwNjAsImlzX3dhcnAiOmZhbHNlLCJpc19nYXRld2F5IjpmYWxzZSwidHlwZSI6Im1ldGEiLCJyZWRpcmVjdF91cmwiOiJcLyIsIm10bHNfYXV0aCI6eyJjZXJ0X2lzc3Vlcl9za2kiOiIiLCJjZXJ0X3ByZXNlbnRlZCI6ZmFsc2UsImNlcnRfc2VyaWFsIjoiIiwiY2VydF9pc3N1ZXJfZG4iOiIiLCJhdXRoX3N0YXR1cyI6Ik5PTkUifSwiYXV0aF9zdGF0dXMiOiJOT05FIn0.L8oPPrmqzHA3T3TU3ZBZuSyXQPB9LeQZ9PIdauAU5YLp_l14vheOGi6MTIrzTrA7jLPKTyjsYT9W-j6SNuJa5MxMKmyfR7DFfP7KYiHEJOaNmP-Yp3itQUK3qZ-N-nLLXfcP-xE-1gTPGde88un0ffOO_Knkd4QvIDofHK1Au3EIo0sXM3AIArTRnIEBosIPNxYDm7_8DnDNsxBoCm_i_p7XVJpS0t_EKlvHiXiIyFACd-QP6NG9tSEc95g7q3wva4USEQH2n6kgo0BEFpGRbqsBu_7f9Dfa0c-PAWdqeV3HdNYUILfjQSa-bbq3sCSLSQrXr-fDtlXDwY6PnqRNLw
docs.bitfinex.com,Introduction,200,861809,docs.bitfinex.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-05T00:00:00Z,2024-04-04T23:59:59Z,"CN=docs.bitfinex.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",docs.bitfinex.com,"Cloudflare, Inc.",docs.bitfinex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",bcfe2bcf750f942415ff0aee7de511c6,b025c99291d1b36e18748ccd0b4c96ad168a5050e7fed7ec8f7d5dfac91e59d6,,ctls,docs.bitfinex.com,cloudflare,443,https://docs.bitfinex.com:443,https,cloudflare,text/html,GET,104.18.211.56,/,-1972962719,2606:4700::6812:d238,Heroku,301,False,True,,https://docs.bitfinex.com/docs
feedback.marketing.bitfinex.com,Error 404 - not found,404,6396,app.getresponse.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-27T16:30:20Z,2024-04-11T10:53:03Z,CN=*.getresponse.com,*.getresponse.com,,getresponse.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",a274e111d959744c14f88936df1ad49a,384c93cd4abecc072db829dc545a18f9d762f8e8fe77de8f7dd662b01eca0749,True,ctls,app.getresponse.com,,443,https://feedback.marketing.bitfinex.com:443,https,,text/html,GET,91.239.185.72,/,-896608700,91.239.185.72,,49,False,,,https://app.getresponse.com/error404.html
h.bitfinex.com,The Honey Framework UI,200,5406,h.bitfinex.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-09T00:00:00Z,2024-04-08T23:59:59Z,"CN=bitfinex.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",bitfinex.com,"Cloudflare, Inc.",*.test.bitfinex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",20a3594a64997df8caed29c67f325f6b,4228e2fd2f013413001135e5ae522922e820f5316d27a67c10ac627bc9cf7edd,True,ctls,h.bitfinex.com,cloudflare,443,https://h.bitfinex.com:443,https,cloudflare,text/html,GET,104.17.17.84,/,-197846385,104.17.18.84,HSTS,1,False,True,,
helpdesk.bitfinex.com,Sign in ・ Cloudflare Access,200,31162,ifinex.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,ifinex.cloudflareaccess.com,cloudflare,443,https://helpdesk.bitfinex.com:443,https,cloudflare,text/html,GET,104.17.17.84,/,413485812,104.17.18.84,HSTS,87,False,True,https:,https://ifinex.cloudflareaccess.com/cdn-cgi/access/login/helpdesk.bitfinex.com?kid=d6deb82a9d4c657997c6f4fc786b56ffc4e71942a64d2f54442c91c0afaff436&redirect_url=%2F&meta=eyJraWQiOiI3NWRmMjRjNTAzZGUxMjcyN2E1MjNmNjYyNDg5ZTEwYjE5NzQ2MTFiMmNjNjdkMmZkMDlhZDE4ZGE1YTg1YTYyIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY5MDI1NTA2MCwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6ImQ2ZGViODJhOWQ0YzY1Nzk5N2M2ZjRmYzc4NmI1NmZmYzRlNzE5NDJhNjRkMmY1NDQ0MmM5MWMwYWZhZmY0MzYiLCJob3N0bmFtZSI6ImhlbHBkZXNrLmJpdGZpbmV4LmNvbSIsImFwcF9zZXNzaW9uX2hhc2giOiJiMmMzMTQwMjU5YmIyZjhkOGM3ZTk5MDQ5ZGZiMWVhMDI3ODY1MTFmNWJjNTExMGYwNWUxNzhlMTdhMGMzNWFjIiwibmJmIjoxNjkwMjU1MDYwLCJpc193YXJwIjpmYWxzZSwiaXNfZ2F0ZXdheSI6ZmFsc2UsInR5cGUiOiJtZXRhIiwicmVkaXJlY3RfdXJsIjoiXC8iLCJtdGxzX2F1dGgiOnsiY2VydF9pc3N1ZXJfc2tpIjoiIiwiY2VydF9wcmVzZW50ZWQiOmZhbHNlLCJjZXJ0X3NlcmlhbCI6IiIsImNlcnRfaXNzdWVyX2RuIjoiIiwiYXV0aF9zdGF0dXMiOiJOT05FIn0sImF1dGhfc3RhdHVzIjoiTk9ORSJ9.I9O2VDKgNV2o8k3YFi6eLVjDMkgDrpOkx8Ur92tIBu59WTS8vqjaQNJMLVlWGQCX5zDIDK3p1WED5zLWd1BfnUc_CW4sf0tFnhEetrd8m0Q3PtLMOSgxQWxoCSuXz8VLTybkqQt-lxhSXcZIpj4at37uua92xilbatrKKqrH8Q1o_l6vvjxJSeq40_V-tBBeTsVa-FRB4_IW-4VU0CiFzT-lhwak1nciugInVnDYk8-DH8LXMDsqWFl2DHBP7TvzrHoS_2F7msSIds-K3YPjkLiPcbqeYEtyCAFKJ-srI2AQf_YQhWd8MSMYeUum2SuZPpVD6INJeIVxkor_51Ckog
kyc.bitfinex.com,,200,464,kyc.bitfinex.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-09T00:00:00Z,2024-04-08T23:59:59Z,"CN=bitfinex.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",bitfinex.com,"Cloudflare, Inc.",*.test.bitfinex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",20a3594a64997df8caed29c67f325f6b,4228e2fd2f013413001135e5ae522922e820f5316d27a67c10ac627bc9cf7edd,True,ctls,kyc.bitfinex.com,cloudflare,443,https://kyc.bitfinex.com:443,https,cloudflare,text/html,GET,104.17.18.84,/,-297855193,104.17.21.84,HSTS,1,False,True,,
leaderboard.bitfinex.com,The Bitfinex Leaderboard,200,3736,leaderboard.bitfinex.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-09T00:00:00Z,2024-04-08T23:59:59Z,"CN=bitfinex.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",bitfinex.com,"Cloudflare, Inc.",*.test.bitfinex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",20a3594a64997df8caed29c67f325f6b,4228e2fd2f013413001135e5ae522922e820f5316d27a67c10ac627bc9cf7edd,True,ctls,leaderboard.bitfinex.com,cloudflare,443,https://leaderboard.bitfinex.com:443,https,cloudflare,text/html,GET,104.17.19.84,/,190856733,104.17.18.84,HSTS,1,False,True,,
lending-pro.bitfinex.com,Bitfinex Lending Pro | Crypto Lending | Margin Lending,200,1932,lending-pro.bitfinex.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-09T00:00:00Z,2024-04-08T23:59:59Z,"CN=bitfinex.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",bitfinex.com,"Cloudflare, Inc.",*.test.bitfinex.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",20a3594a64997df8caed29c67f325f6b,4228e2fd2f013413001135e5ae522922e820f5316d27a67c10ac627bc9cf7edd,True,ctls,lending-pro.bitfinex.com,cloudflare,443,https://lending-pro.bitfinex.com:443,https,cloudflare,text/html,GET,104.17.19.84,/,-297855193,104.17.20.84,HSTS,30,False,True,,
