input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,csp_domains_,final_url
api-matrix.bitgo.com,Attention Required! | Cloudflare,403,4511,api-matrix.bitgo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,2024-04-14T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b84993aa2312cc171cabdce80f88f367,69e213d29058d8b75b49560e90626b2d9189b91d70bab32215f2bd7c6e802bce,True,ctls,api-matrix.bitgo.com,cloudflare,443,https://api-matrix.bitgo.com:443,https,cloudflare,text/html,GET,104.18.11.40,/,185548403,104.18.10.40,HSTS,94,False,True,,,
api-nexo.bitgo.com,Attention Required! | Cloudflare,403,4511,api-nexo.bitgo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,2024-04-14T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b84993aa2312cc171cabdce80f88f367,69e213d29058d8b75b49560e90626b2d9189b91d70bab32215f2bd7c6e802bce,True,ctls,api-nexo.bitgo.com,cloudflare,443,https://api-nexo.bitgo.com:443,https,cloudflare,text/html,GET,104.18.10.40,/,-1449942642,104.18.11.40,HSTS,94,False,True,,,
api-premium.bitgo.com,Attention Required! | Cloudflare,403,4511,api-premium.bitgo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,2024-04-14T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b84993aa2312cc171cabdce80f88f367,69e213d29058d8b75b49560e90626b2d9189b91d70bab32215f2bd7c6e802bce,True,ctls,api-premium.bitgo.com,cloudflare,443,https://api-premium.bitgo.com:443,https,cloudflare,text/html,GET,104.18.10.40,/,-613595703,104.18.11.40,HSTS,94,False,True,,,
api.eerstekamer.nl,Not Found,404,81,api.eerstekamer.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-29T00:00:00Z,2023-10-05T23:59:59Z,CN=api.eerstekamer.nl,api.eerstekamer.nl,,api.eerstekamer.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,c34ffe015f805dbcd8eaf2bcdd989f7e,8003e023b01a80f4382835c0382080f8d51b9103907432eb139ce7223f51c513,,ctls,api.eerstekamer.nl,,443,https://api.eerstekamer.nl:443,https,,text/html,GET,87.237.96.27,/,-1840324437,2a0a:9fc0:e::1,HSTS,1,False,,,,
apiacc.eerstekamer.nl,Not Found,404,81,apiacc.eerstekamer.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-09T04:30:55Z,2023-10-07T04:30:54Z,CN=apiacc.eerstekamer.nl,apiacc.eerstekamer.nl,,apiacc.eerstekamer.nl,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e07a4b49393fd1ad4f575ba016034cec,23233ff760b18c3fa93c5ffeda203170ed346d34c704afd87911b308f59d0cb1,,ctls,apiacc.eerstekamer.nl,,443,https://apiacc.eerstekamer.nl:443,https,,text/html,GET,87.237.96.27,/,-1840324437,2a0a:9fc0:e::1,HSTS,1,False,,,,
apiarbor.eerstekamer.nl,403 Forbidden,403,146,apiarbor.eerstekamer.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-09T04:30:33Z,2023-10-07T04:30:32Z,CN=apiarbor.eerstekamer.nl,apiarbor.eerstekamer.nl,,apiarbor.eerstekamer.nl,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a634bf3942a8aaf81654b09ebfb46908,5e091c83a7d3b22b1685403bce7635344b94831599f772367a12d51c636f34e5,,ctls,apiarbor.eerstekamer.nl,,443,https://apiarbor.eerstekamer.nl:443,https,,text/html,GET,87.237.96.27,/,-1561873722,2a0a:9fc0:e::1,HSTS,8,False,,,,
app.bitgo.com,BitGo,200,8640,app.bitgo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,2024-04-14T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b84993aa2312cc171cabdce80f88f367,69e213d29058d8b75b49560e90626b2d9189b91d70bab32215f2bd7c6e802bce,True,ctls,app.bitgo.com,cloudflare,443,https://app.bitgo.com:443,https,cloudflare,text/html,GET,104.18.10.40,/,-1805625819,104.18.11.40,HSTS,33,False,True,,https://app.bitgo.com,
autodiscover.eerstekamer.nl,Sign in to Outlook,200,39355,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,,ctls,login.microsoftonline.com,,80,http://autodiscover.eerstekamer.nl:80,http,,text/html,GET,40.99.214.40,/,-1249852061,2603:1026:c0d:77::8,HSTS,95,False,,,,https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2foutlook.office365.com%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=ed03a6d7-6022-be9a-0ab7-22780af609b2&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&domain_hint=eerstekamer.nl&nonce=638252490729341192.f90f7e82-289b-4094-8370-4cd152c41a11&state=DctBDoMgEEBRqHfpognKDGNhFqZnoTAmTVUStHr9snh_97VSqmtujbYtyj9dwBGJrUd2BMDYz2xnLwENBn4bskwmOG8NpQwjJoIIoNv7GMoVh1eVuKyTSN0P-cZVar8t9zNP8XeU_NlTOaX-AQ
cdn.bitgo.com,,403,243,cdn.bitgo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-27T00:00:00Z,2023-11-26T23:59:59Z,CN=cdn.bitgo.com,cdn.bitgo.com,,www.cdn.bitgo.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,4fd98fc8ee898bf099c6142b9f5399d6,60d04bcff7acb704c28726317eb6e33174a9edd014c49bd93a75e9484806ce97,,ctls,cdn.bitgo.com,cloudfront,443,https://cdn.bitgo.com:443,https,AmazonS3,application/xml,GET,13.32.99.82,/,1415261121,2600:9000:2251:c400:1b:f288:ea00:93a1,Amazon Web Services,2,False,True,,,
developers.bitgo.com,BitGo Developer Portal,200,580985,developers.bitgo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,2024-04-14T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b84993aa2312cc171cabdce80f88f367,69e213d29058d8b75b49560e90626b2d9189b91d70bab32215f2bd7c6e802bce,True,ctls,developers.bitgo.com,cloudflare,443,https://developers.bitgo.com:443,https,cloudflare,text/html,GET,104.18.10.40,/,-1805625819,104.18.11.40,HSTS,22,False,True,,,
eerstekamer.nl,Home - Eerste Kamer der Staten-Generaal,200,43160,www.eerstekamer.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-06T11:00:11Z,2023-09-06T10:55:00Z,"CN=eerstekamer.nl, O=Eerste Kamer der Staten-Generaal, L='s-Gravenhage, ST=Zuid-Holland, C=NL",eerstekamer.nl,Eerste Kamer der Staten-Generaal,www.eerstekamer.nl,"CN=QuoVadis Europe SSL CA G2, O=QuoVadis Trustlink B.V., C=NL",QuoVadis Europe SSL CA G2,QuoVadis Trustlink B.V.,3085a4076c1a55fdc485a93ef567a1f6,a6c3ffde5d5528d4e22a43f1f072c4cd8464841cb5a395f437ed04fc00fa1dc0,,ctls,www.eerstekamer.nl,,443,https://eerstekamer.nl:443,https,,text/html,GET,87.237.96.26,/,-1840324437,87.237.96.26,ZURB Foundation,911,False,,,/cgi-bin/asnh.cgi/0000000/c/cspreport,https://www.eerstekamer.nl/
enterpriseregistration.eerstekamer.nl,Service,404,1565,enterpriseregistration.eerstekamer.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-03T00:00:00Z,2024-07-03T23:59:59Z,"CN=graph.windows.net, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",graph.windows.net,Microsoft Corporation,sts.windows.net,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,e7df1f16e52638c1dfeed42ec0ca9590,2ac4f3864729a635125d556395e9307bc2967b6675fdc970a1d9e7daad887c7f,True,ctls,enterpriseregistration.eerstekamer.nl,azure,443,https://enterpriseregistration.eerstekamer.nl:443,https,,text/html,GET,40.126.32.6,/,-2070773535,2603:1026:3000:150::3,HSTS,14,False,True,True,,
europapoort.eerstekamer.nl,Homepage EuropaPoort - Europese Berichtgeving Eerste Kamer,200,44170,www.eerstekamer.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-06T11:00:11Z,2023-09-06T10:55:00Z,"CN=eerstekamer.nl, O=Eerste Kamer der Staten-Generaal, L='s-Gravenhage, ST=Zuid-Holland, C=NL",eerstekamer.nl,Eerste Kamer der Staten-Generaal,www.eerstekamer.nl,"CN=QuoVadis Europe SSL CA G2, O=QuoVadis Trustlink B.V., C=NL",QuoVadis Europe SSL CA G2,QuoVadis Trustlink B.V.,3085a4076c1a55fdc485a93ef567a1f6,a6c3ffde5d5528d4e22a43f1f072c4cd8464841cb5a395f437ed04fc00fa1dc0,,ctls,www.eerstekamer.nl,,443,https://europapoort.eerstekamer.nl:443,https,,text/html,GET,87.237.96.26,/,-1840324437,87.237.96.26,ZURB Foundation,936,False,,,ssl.p.jwpcdn.com,https://www.eerstekamer.nl/eu/
https://www.gstatic.com/recaptcha/,Error 404 (Not Found)!!1,404,1571,www.gstatic.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-19T08:20:47Z,2023-09-11T08:20:46Z,CN=*.gstatic.com,*.gstatic.com,,*.metric.gstatic.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,c7c819cf4dd7eaac32596a27df440c3a,4232a61304d4799519d0c90e6c12f5aa385c549d99242ed0f0565857dbe97608,True,ctls,www.gstatic.com,,443,https://www.gstatic.com:443/recaptcha/,https,sffe,text/html,GET,142.250.186.131,/recaptcha/,302920777,2a00:1450:4001:806::2003,HTTP/3,12,False,,,,
https://www.recaptcha.net/recaptcha/,Not Found,404,141,www.recaptcha.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-19T08:16:58Z,2023-09-11T08:16:57Z,CN=misc.google.com,misc.google.com,,*.apigee.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,5fce2e4b51f356d5b31b4da8c1d55ac5,899c79b4277c3845e7f6489ea1e8f898452324e425980d3a5d0dbc25bb365fd0,True,ctls,www.recaptcha.net,,443,https://www.recaptcha.net:443/recaptcha/,https,GSE,text/html,GET,142.250.186.131,/recaptcha/,463625402,2a00:1450:4001:82a::2003,OpenGSE,10,False,,True,,
lyncdiscover.eerstekamer.nl,,200,364,lyncdiscover.eerstekamer.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-02-03T18:41:36Z,2024-01-29T18:41:36Z,"CN=*.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.online.lync.com,Microsoft Corporation,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,2caac3e97714f2cd46d17017c8f7ca9e,f38e6481f423e45388c4b40cabf45c6641d3131d29bed689eac88c27936a5618,True,ctls,lyncdiscover.eerstekamer.nl,,443,https://lyncdiscover.eerstekamer.nl:443,https,,application/json,GET,52.112.196.45,/,-743696454,2603:1027:0:48::21,Azure,1,False,,True,,
mail.eerstekamer.nl,Not Found,404,81,mail.eerstekamer.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-06T11:00:11Z,2023-09-06T10:55:00Z,"CN=eerstekamer.nl, O=Eerste Kamer der Staten-Generaal, L='s-Gravenhage, ST=Zuid-Holland, C=NL",eerstekamer.nl,Eerste Kamer der Staten-Generaal,www.eerstekamer.nl,"CN=QuoVadis Europe SSL CA G2, O=QuoVadis Trustlink B.V., C=NL",QuoVadis Europe SSL CA G2,QuoVadis Trustlink B.V.,3085a4076c1a55fdc485a93ef567a1f6,a6c3ffde5d5528d4e22a43f1f072c4cd8464841cb5a395f437ed04fc00fa1dc0,,ctls,mail.eerstekamer.nl,,443,https://mail.eerstekamer.nl:443,https,,text/html,GET,87.237.96.26,/,-1840324437,87.237.96.26,HSTS,1,False,,True,,
onderwijs.eerstekamer.nl,Home | Onderwijs Eerste Kamer,200,19672,onderwijs.eerstekamer.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-12T09:31:58Z,2023-12-12T09:26:00Z,"CN=onderwijs.eerstekamer.nl, O=Eerste Kamer der Staten-Generaal, L='s-Gravenhage, ST=Zuid-Holland, C=NL",onderwijs.eerstekamer.nl,Eerste Kamer der Staten-Generaal,onderwijs.eerstekamer.nl,"CN=QuoVadis Europe SSL CA G2, O=QuoVadis Trustlink B.V., C=NL",QuoVadis Europe SSL CA G2,QuoVadis Trustlink B.V.,7dd9b01f308ddabacb3cc6ecb4e440b7,0d6688c7e5a8d4ea7a00450298d53eeb858d6100370f3fcd6f0f73674721538c,,ctls,onderwijs.eerstekamer.nl,,443,https://onderwijs.eerstekamer.nl:443,https,nginx/1.19.4,text/html,GET,212.114.110.211,/,-1605178514,2001:7b8:60c:1:4:47:10:54,webpack,1,False,,,,
