input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_wildcard_certificate,webserver,tls_expired,csp_domains_,final_url
context-s1.services.nestle.com,,503,183,context-s1.services.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2017-03-07T00:00:00Z,2020-03-11T12:00:00Z,"CN=*.services.nestle.com, OU=GLOBE, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.services.nestle.com,Nestlé Ltd,services.nestle.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,e96c2dda0349fb208aef86ac17c12f52,a1239128db762d6ef3b7eb6b12060d367fab20de448d2a91f93746b81ae77710,ctls,context-s1.services.nestle.com,,443,https://context-s1.services.nestle.com:443,https,,GET,155.56.248.65,/,1902041501,155.56.248.65,F5 BigIP,1,False,,True,BigIP,True,,
cos16.factory.nestle.com,Web Site Not Found,404,970,cos16.factory.nestle.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-12-20T00:00:00Z,2023-12-19T23:59:59Z,"CN=*.factory.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.factory.nestle.com,Nestlé Ltd,factory.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cf31b4055011398689ea240fc019f4f5,8141eca8b0043c770c706997c61cdf4e6856a9ef623f9088f2ec70dbcdf8e5ca,ctls,cos16.factory.nestle.com,cloudflare,443,https://cos16.factory.nestle.com:443,https,text/html,GET,104.18.27.142,/,-1883206912,2606:4700::6812:1a8e,Cloudflare,27,False,True,True,cloudflare,,,
csp.apps.nestle.com,Web App - Unavailable,403,1892,csp.apps.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2021-11-26T06:59:56Z,2023-11-26T06:59:56Z,"emailAddress=pradeepkumar.kaja1@nestle.com, CN=csp.apps.nestle.com, OU=GLOBE, O=Nestle, L=Vevey, ST=Vaud, C=CH, emailAddress=pradeepkumar.kaja1@nestle.com",csp.apps.nestle.com,Nestle,csp.apps.nestle.com,"emailAddress=pki-security@nestle.com, CN=Nestle SHA2 Internal Subordinate CA4, OU=IS/IT, O=Nestle, L=Vevey, ST=Vaud, C=CH, emailAddress=pki-security@nestle.com",Nestle SHA2 Internal Subordinate CA4,Nestle,c49d951a16c2491718f6838547aa3405,3f819dec246617ceabb4fd0c28134acedcd151e269689e0ea783734e4ff8a4fc,ctls,csp.apps.nestle.com,azure,443,https://csp.apps.nestle.com:443,https,text/html,GET,20.50.64.3,/,-237335256,20.50.64.3,,74,False,True,,,,,
ctrgss2.factory.nestle.com,Web Site Not Found,404,970,ctrgss2.factory.nestle.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-12-20T00:00:00Z,2023-12-19T23:59:59Z,"CN=*.factory.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.factory.nestle.com,Nestlé Ltd,factory.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cf31b4055011398689ea240fc019f4f5,8141eca8b0043c770c706997c61cdf4e6856a9ef623f9088f2ec70dbcdf8e5ca,ctls,ctrgss2.factory.nestle.com,cloudflare,443,https://ctrgss2.factory.nestle.com:443,https,text/html,GET,104.18.27.142,/,-1883206912,2606:4700::6812:1b8e,Cloudflare,27,False,True,True,cloudflare,,,
ctrgss2.services.nestle.com,,503,183,ctrgss2.services.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2017-03-07T00:00:00Z,2020-03-11T12:00:00Z,"CN=*.services.nestle.com, OU=GLOBE, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.services.nestle.com,Nestlé Ltd,services.nestle.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,e96c2dda0349fb208aef86ac17c12f52,a1239128db762d6ef3b7eb6b12060d367fab20de448d2a91f93746b81ae77710,ctls,ctrgss2.services.nestle.com,,443,https://ctrgss2.services.nestle.com:443,https,,GET,155.56.248.65,/,1902041501,155.56.248.65,F5 BigIP,1,False,,True,BigIP,True,,
cwa.jobs.nestle.com,Take a look on our Careers section,200,321515,www.nestle-cwa.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-27T00:00:00Z,2024-04-26T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e8ac6a8a1f01ceb699cfe9cc30f42d81,005dc2b6a02efc39c02cb7fe75ac82757dab9baa324ae1a2b9249a628e0310fa,ctls,www.nestle-cwa.com,cloudflare,443,https://cwa.jobs.nestle.com:443,https,text/html,GET,104.18.26.142,/,-1780319202,2606:4700::6812:1b8e,Varnish,7422,False,True,,cloudflare,,,https://www.nestle-cwa.com/en/jobs
dashboard.factory.nestle.com,Web Site Not Found,404,970,dashboard.factory.nestle.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-12-20T00:00:00Z,2023-12-19T23:59:59Z,"CN=*.factory.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.factory.nestle.com,Nestlé Ltd,factory.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cf31b4055011398689ea240fc019f4f5,8141eca8b0043c770c706997c61cdf4e6856a9ef623f9088f2ec70dbcdf8e5ca,ctls,dashboard.factory.nestle.com,cloudflare,443,https://dashboard.factory.nestle.com:443,https,text/html,GET,104.18.27.142,/,-1883206912,2606:4700::6812:1b8e,Cloudflare,27,False,True,True,cloudflare,,,
data-account-tempcontainer-corporate.services.nestle.com,,503,183,data-account-tempcontainer-corporate.services.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2017-03-07T00:00:00Z,2020-03-11T12:00:00Z,"CN=*.services.nestle.com, OU=GLOBE, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.services.nestle.com,Nestlé Ltd,services.nestle.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,e96c2dda0349fb208aef86ac17c12f52,a1239128db762d6ef3b7eb6b12060d367fab20de448d2a91f93746b81ae77710,ctls,data-account-tempcontainer-corporate.services.nestle.com,,443,https://data-account-tempcontainer-corporate.services.nestle.com:443,https,,GET,155.56.248.65,/,1902041501,155.56.248.65,F5 BigIP,1,False,,True,BigIP,True,,
data-platform.dev.az.ciam.nestle.com,Sign in to your account,200,203934,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,azure,443,https://data-platform.dev.az.ciam.nestle.com:443,https,text/html,GET,40.68.121.103,/,1903506745,40.68.121.103,HSTS,174,False,True,,,,,https://login.microsoftonline.com/12a3af23-a769-4654-847f-958f3d479f4a/oauth2/v2.0/authorize?redirect_uri=https%3A%2F%2Fdata-platform.dev.az.ciam.nestle.com%2Foauth2%2Fcallback&response_type=code%20id_token&response_mode=form_post&client_id=88c344eb-91b6-4391-a7a0-a35eff6c948d&state=bA9tPl2ifpL8xJYwoydWsY8BINzmDDTC&nonce=JIFHNnt6rs1HcKeYjkNGt8wPRUeUtBbA&scope=profile%20openid&x-client-SKU=passport-azure-ad&x-client-Ver=4.3.0
data-quality-validator.az.ciam.nestle.com,401 Authorization Required,401,172,data-quality-validator.az.ciam.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-04-13T13:29:56Z,2023-07-12T13:29:55Z,CN=data-quality-validator.az.ciam.nestle.com,data-quality-validator.az.ciam.nestle.com,,data-quality-validator.az.ciam.nestle.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e6295ddd69cd01d687bdfa541b2046e1,e5a9267ba2caf6e59535066d7dc252caff949faf58990777ef4417b8a985bc0b,ctls,data-quality-validator.az.ciam.nestle.com,azure,443,https://data-quality-validator.az.ciam.nestle.com:443,https,text/html,GET,13.95.31.104,/,-1710455754,13.95.31.104,HSTS,8,False,True,,,,,
data-quality-validator.dev.az.ciam.nestle.com,401 Authorization Required,401,172,data-quality-validator.dev.az.ciam.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-05-22T06:15:21Z,2023-08-20T06:15:20Z,CN=data-quality-validator.dev.az.ciam.nestle.com,data-quality-validator.dev.az.ciam.nestle.com,,data-quality-validator.dev.az.ciam.nestle.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5b8769438fc108bfc18e7d8c360bedbd,ef4513973e369933fa790d2a32170e6e6651d79cd650f062c8dc716615181217,ctls,data-quality-validator.dev.az.ciam.nestle.com,azure,443,https://data-quality-validator.dev.az.ciam.nestle.com:443,https,text/html,GET,40.68.121.103,/,-1710455754,40.68.121.103,HSTS,8,False,True,,,,,
data2.nestle.com,Microsoft Purview,200,1168,web.purview.azure.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-03-13T01:07:17Z,2024-03-07T01:07:17Z,"CN=web.purview.azure.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",web.purview.azure.com,Microsoft Corporation,web.purview.azure.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,75dd403466ae8a6b4f21817e1ebfb461,497b09527f965d0e5e35d7da2ef9064e6c4b7745c8de381a2063f42f01d48f9a,ctls,web.purview.azure.com,,443,https://data2.nestle.com:443,https,text/html,GET,3.224.123.132,/,-619180689,35.171.238.11,HSTS,1,False,,,,,statics.teams.cdn.office.net,https://web.purview.azure.com/resource/glbl-pp-nestledatacatalog-euwe-001-pvw/main/catalog/home?feature_tenant=12a3af23-a769-4654-847f-958f3d479f4a
dataflow-deploy-tool.az.ciam.nestle.com,,404,21,dataflow-deploy-tool.az.ciam.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-04T14:05:28Z,2024-05-03T14:05:28Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,0a78f452b7844817225e112d0527b6d4,f3f17c2dfe33f83cc908ded443de53d203187142cf5fd3f06b6c2a5256308eeb,ctls,dataflow-deploy-tool.az.ciam.nestle.com,azure,443,https://dataflow-deploy-tool.az.ciam.nestle.com:443,https,text/plain,GET,13.95.31.104,/,-1669793162,13.95.31.104,HSTS,1,False,True,,,,,
dataflow-deployer.az.ciam.nestle.com,Sign in to your account,200,202963,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,azure,443,https://dataflow-deployer.az.ciam.nestle.com:443,https,text/html,GET,13.95.31.104,/,-1058145923,13.95.31.104,HSTS,174,False,True,,,,,https://login.microsoftonline.com/12a3af23-a769-4654-847f-958f3d479f4a/oauth2/v2.0/authorize?approval_prompt=force&client_id=9f10f322-0711-4246-89a4-58ace70ad1f3&redirect_uri=https%3A%2F%2Fdataflow-deployer.az.ciam.nestle.com%2Foauth2%2Fcallback&response_type=code&scope=openid+email+profile&state=_QKKjLeVNvRJCYSfXVAyJAYVIdcR-IAlquRwm-1DTuc%3A%2F
dataflow-deployment.az.ciam.nestle.com,,404,21,dataflow-deployment.az.ciam.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,True,2023-05-04T14:05:28Z,2024-05-03T14:05:28Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,0a78f452b7844817225e112d0527b6d4,f3f17c2dfe33f83cc908ded443de53d203187142cf5fd3f06b6c2a5256308eeb,ctls,dataflow-deployment.az.ciam.nestle.com,azure,443,https://dataflow-deployment.az.ciam.nestle.com:443,https,text/plain,GET,13.95.31.104,/,-1669793162,13.95.31.104,HSTS,1,False,True,,,,,
dataflow-metrics-scraper.az.ciam.nestle.com,401 Authorization Required,401,172,dataflow-metrics-scraper.az.ciam.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-04-13T13:29:51Z,2023-07-12T13:29:50Z,CN=dataflow-metrics-scraper.az.ciam.nestle.com,dataflow-metrics-scraper.az.ciam.nestle.com,,dataflow-metrics-scraper.az.ciam.nestle.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,dc1fdff71d8b3175324d1aac63e43aaa,d90cd7f7523f990e54e4c8da73f6b1bdbf9ca2266bccfd868f8aa711be4b964e,ctls,dataflow-metrics-scraper.az.ciam.nestle.com,azure,443,https://dataflow-metrics-scraper.az.ciam.nestle.com:443,https,text/html,GET,13.95.31.104,/,-1710455754,13.95.31.104,HSTS,8,False,True,,,,,
dataflow-metrics-scraper.dev.az.ciam.nestle.com,401 Authorization Required,401,172,dataflow-metrics-scraper.dev.az.ciam.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-05-22T06:13:16Z,2023-08-20T06:13:15Z,CN=dataflow-metrics-scraper.dev.az.ciam.nestle.com,dataflow-metrics-scraper.dev.az.ciam.nestle.com,,dataflow-metrics-scraper.dev.az.ciam.nestle.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0c28dd38dfdd783ca68baa0fc841ca6e,4b461817617c3d66bbb7833f949b1bd28e96497312211d34210aa40278a0427c,ctls,dataflow-metrics-scraper.dev.az.ciam.nestle.com,azure,443,https://dataflow-metrics-scraper.dev.az.ciam.nestle.com:443,https,text/html,GET,40.68.121.103,/,-1710455754,40.68.121.103,HSTS,8,False,True,,,,,
debugdebugdatabase-uploads-acceptdockerintra-backups-www-test.services.nestle.com,,503,183,debugdebugdatabase-uploads-acceptdockerintra-backups-www-test.services.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2017-03-07T00:00:00Z,2020-03-11T12:00:00Z,"CN=*.services.nestle.com, OU=GLOBE, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.services.nestle.com,Nestlé Ltd,services.nestle.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,e96c2dda0349fb208aef86ac17c12f52,a1239128db762d6ef3b7eb6b12060d367fab20de448d2a91f93746b81ae77710,ctls,debugdebugdatabase-uploads-acceptdockerintra-backups-www-test.services.nestle.com,,443,https://debugdebugdatabase-uploads-acceptdockerintra-backups-www-test.services.nestle.com:443,https,,GET,155.56.248.65,/,1902041501,155.56.248.65,F5 BigIP,1,False,,True,BigIP,True,,
deletion-tool.az.ciam.nestle.com,401 Authorization Required,401,172,deletion-tool.az.ciam.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-04-13T13:29:58Z,2023-07-12T13:29:57Z,CN=deletion-tool.az.ciam.nestle.com,deletion-tool.az.ciam.nestle.com,,deletion-tool.az.ciam.nestle.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3441f4c9eaea96796179a2c76e9802bb,47ce06baa9cd765cf3b35c817a6f9a8edd96b620e7aff2438bf38ec7c32aa512,ctls,deletion-tool.az.ciam.nestle.com,azure,443,https://deletion-tool.az.ciam.nestle.com:443,https,text/html,GET,13.95.31.104,/,-1710455754,13.95.31.104,HSTS,8,False,True,,,,,
deletion-tool.dev.az.ciam.nestle.com,401 Authorization Required,401,172,deletion-tool.dev.az.ciam.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-05-22T06:13:37Z,2023-08-20T06:13:36Z,CN=deletion-tool.dev.az.ciam.nestle.com,deletion-tool.dev.az.ciam.nestle.com,,deletion-tool.dev.az.ciam.nestle.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,fdc349ce4beb8d8e24c79629d83d262f,ab06d3ed33197415306227574a2526d2738ccff81ee75e8a4f2b200c4706057d,ctls,deletion-tool.dev.az.ciam.nestle.com,azure,443,https://deletion-tool.dev.az.ciam.nestle.com:443,https,text/html,GET,40.68.121.103,/,-1710455754,40.68.121.103,HSTS,8,False,True,,,,,
demandsensing.nestle.com,This site is temporarily unavailable | Nestlé,403,36179,demandsensing.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-04-22T03:39:48Z,2023-07-21T03:39:47Z,CN=prod10.edgeduck.io,prod10.edgeduck.io,,www.wobenzym.at,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cba7516fc296a6198747cafc3284d8bd,332f69f6fc0e0a003c20fb50895b253f4b3c8db5dd08a16470094f66e9555406,ctls,demandsensing.nestle.com,,443,https://demandsensing.nestle.com:443,https,text/html,GET,95.101.111.145,/,-1247105999,2a02:26f0:480:d::210:f163,,528,False,,,,,,
demo.lightnest.nestle.com,Log in | LightNest Demo,200,74096,demo.lightnest.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-05-10T07:05:25Z,2023-08-08T07:05:24Z,CN=demo.lightnest.nestle.com,demo.lightnest.nestle.com,,demo.lightnest.nestle.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,fb6768114a1b9a12393d305c39d0da31,4702ec2c34f2a366c9a22740fc322bb05075b9ced613994471e23de63f6f89a5,ctls,demo.lightnest.nestle.com,,443,https://demo.lightnest.nestle.com:443,https,text/html,GET,23.185.0.2,/,1116078626,2620:12a:8001::2,Varnish,352,False,,,nginx,,https://monorail-edge.shopifysvc.com,https://demo.lightnest.nestle.com/user/login?destination=/
deskovery.nestle.com,This site is temporarily unavailable | Nestlé,403,36180,deskovery.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-04-07T04:37:56Z,2023-07-06T04:37:55Z,CN=prod7.edgeduck.io,prod7.edgeduck.io,,www.fpn.ch,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,91438f398d9a5fd104ffce083840f19a,e5b192590617361597ad149217a2e57b381decbb1df9b2e4262f2f3ac95e0764,ctls,deskovery.nestle.com,,443,https://deskovery.nestle.com:443,https,text/html,GET,104.126.37.168,/,926546811,2a02:26f0:1700:11::b856:679b,HSTS,528,False,,,,,,
dev-supercluster.services.nestle.com,,503,183,dev-supercluster.services.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2017-03-07T00:00:00Z,2020-03-11T12:00:00Z,"CN=*.services.nestle.com, OU=GLOBE, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.services.nestle.com,Nestlé Ltd,services.nestle.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,e96c2dda0349fb208aef86ac17c12f52,a1239128db762d6ef3b7eb6b12060d367fab20de448d2a91f93746b81ae77710,ctls,dev-supercluster.services.nestle.com,,443,https://dev-supercluster.services.nestle.com:443,https,,GET,155.56.248.65,/,1902041501,155.56.248.65,F5 BigIP,1,False,,True,BigIP,True,,
dev.admin.api.lighthouse.az.mobileapps.nestle.com,Sign in to your account,200,203501,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,,443,https://dev.admin.api.lighthouse.az.mobileapps.nestle.com:443,https,text/html,GET,104.126.37.130,/,1146038746,2a02:26f0:1700:11::b856:6787,HSTS,174,False,,,,,,https://login.microsoftonline.com/12a3af23-a769-4654-847f-958f3d479f4a/oauth2/authorize?response_type=id_token&redirect_uri=https%3A%2F%2Fdev.admin.api.lighthouse.az.mobileapps.nestle.com%2F.auth%2Flogin%2Faad%2Fcallback&client_id=6eb62cec-ccc7-4917-a8de-29940bf8d2ca&scope=openid+profile+email&response_mode=form_post&nonce=4b582eff21c94064a903140395d96203_20230529135606&state=redir%3D%252F
dev.api.lighthouse.az.mobileapps.nestle.com,Sign in to your account,200,203469,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,,443,https://dev.api.lighthouse.az.mobileapps.nestle.com:443,https,text/html,GET,184.86.103.213,/,-404210150,2a02:26f0:1700:11::b856:6790,HSTS,174,False,,,,,,https://login.microsoftonline.com/12a3af23-a769-4654-847f-958f3d479f4a/oauth2/authorize?response_type=id_token&redirect_uri=https%3A%2F%2Fdev.api.lighthouse.az.mobileapps.nestle.com%2F.auth%2Flogin%2Faad%2Fcallback&client_id=4c98dd6f-b1b3-4225-9f8f-34d7fe6a9074&scope=openid+profile+email&response_mode=form_post&nonce=6aec7c69a9a446609ef02f8ece3ecd05_20230529135606&state=redir%3D%252F
dev.apt.nestle.com,Web App - Unavailable,403,1892,dev.apt.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2020-12-31T09:55:36Z,2025-04-25T12:38:33Z,"emailAddress=GLOBALITPlatformsNonSAPLandscapeCompAppsDesign@internal.nestle.com, CN=dev.apt.nestle.com, OU=GLOBE, O=Nestle, L=Vevey, ST=Vaud, C=CH, emailAddress=GLOBALITPlatformsNonSAPLandscapeCompAppsDesign@internal.nestle.com",dev.apt.nestle.com,Nestle,dev.apt.nestle.com,"emailAddress=pki-security@nestle.com, CN=Nestle SHA2 Internal Subordinate CA4, OU=IS/IT, O=Nestle, L=Vevey, ST=Vaud, C=CH, emailAddress=pki-security@nestle.com",Nestle SHA2 Internal Subordinate CA4,Nestle,6cf2d3242ce17211d6a606e159150492,742cc79244e4143e6071000976ebc3a77cdf77891a16dabd55077a9d77babed9,ctls,dev.apt.nestle.com,azure,443,https://dev.apt.nestle.com:443,https,text/html,GET,20.50.2.13,/,-237335256,20.50.2.13,,74,False,True,,,,,
dev.aws.dnhapp.nestle.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,,,cloudfront,80,http://dev.aws.dnhapp.nestle.com:80,http,text/html,GET,143.204.215.106,/,1206379897,143.204.215.75,Amazon Web Services,20,False,True,,CloudFront,,,
dev.lighthouse.az.mobileapps.nestle.com,Lighthouse,200,1986,dev.lighthouse.az.mobileapps.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-05-21T00:00:00Z,2024-05-21T23:59:59Z,"CN=dev.lighthouse.az.mobileapps.nestle.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",dev.lighthouse.az.mobileapps.nestle.com,Microsoft Corporation,dev.lighthouse.az.mobileapps.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,797fb4c1b94a796b6ecbc1f68fe7720f,cc8745f3791b99b85663b41e87c693fea853625dce11aa42805b740f660fb2f9,ctls,dev.lighthouse.az.mobileapps.nestle.com,,443,https://dev.lighthouse.az.mobileapps.nestle.com:443,https,text/html,GET,13.107.237.45,/,-2094327585,2620:1ec:4f:1::45,Google Tag Manager,49,False,,,,,,
dev.services.nestle.com,,503,183,dev.services.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2017-03-07T00:00:00Z,2020-03-11T12:00:00Z,"CN=*.services.nestle.com, OU=GLOBE, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.services.nestle.com,Nestlé Ltd,services.nestle.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,e96c2dda0349fb208aef86ac17c12f52,a1239128db762d6ef3b7eb6b12060d367fab20de448d2a91f93746b81ae77710,ctls,dev.services.nestle.com,,443,https://dev.services.nestle.com:443,https,,GET,155.56.248.65,/,1902041501,155.56.248.65,F5 BigIP,1,False,,True,BigIP,True,,
digiguide.nestle.com,,404,,digiguide.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-02-02T01:16:28Z,2022-05-03T01:16:27Z,CN=digiguide.nestle.com,digiguide.nestle.com,,digiguide.nestle.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d5122fb478a6820ce0f504c7fb160f33,04a1fc628d587bb662d7db3b0cfecc509562510f7ebad246b29f78e83a1d9133,ctls,digiguide.nestle.com,,443,https://digiguide.nestle.com:443,https,text/html,GET,3.224.123.132,/,-1840324437,35.171.238.11,,1,False,,,,True,,
