input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,method,host,path,favicon_path,a_,tech_,lines,failed,knowledgebase_PageType,knowledgebase_pHash,tls_subject_org_,cdn_name,content_type,cdn,favicon,tls_mismatched,tls_wildcard_certificate,final_url,csp_domains_
betaaccountweb.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://betaaccountweb.survey.sidn.nl,https,cloudflare,GET,18.66.122.27,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:b200:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
bid458o.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://bid458o.survey.sidn.nl,https,cloudflare,GET,18.66.122.27,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:3c00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
bid46c0.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://bid46c0.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:400:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
bid47so.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://bid47so.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:3200:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
carveco.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://carveco.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:ac00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
cdam.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://cdam.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:6000:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
cloudforge-leasing.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://cloudforge-leasing.survey.sidn.nl,https,cloudflare,GET,18.66.122.126,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:5600:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
cluster-076fac1a-6bf4-4.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://cluster-076fac1a-6bf4-4.survey.sidn.nl,https,cloudflare,GET,18.66.122.126,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:d800:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
cluster-e23fb037-b8fc-4.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://cluster-e23fb037-b8fc-4.survey.sidn.nl,https,cloudflare,GET,18.66.122.126,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:6400:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
cms-prod-updatetemp-sftp.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://cms-prod-updatetemp-sftp.survey.sidn.nl,https,cloudflare,GET,18.66.122.27,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:3c00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
cn4-ash.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://cn4-ash.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:a000:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
columbia-mo.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://columbia-mo.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:ca00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
config-beta-data-www-my-oceania.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://config-beta-data-www-my-oceania.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,18.66.122.27,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
content.sidn.nl,DRS niet beschikbaar als gevolg van storing / DRS unavailable due to a fault,503,2115,,,,,,,,,,,,,,,,,,80,http://content.sidn.nl,http,,GET,94.198.154.143,/,/oops/favicon.ico,94.198.154.143,,93,False,error,0,,,,,1672792499,,,,
cpkubeless.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://cpkubeless.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:21c7:9e00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
d54c13cfc.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://d54c13cfc.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:7400:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
dal9-prd-loadbal-01a.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://dal9-prd-loadbal-01a.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:aa00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
db-snowplow.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://db-snowplow.survey.sidn.nl,https,cloudflare,GET,18.66.122.126,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:3c00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
dm3-ras.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://dm3-ras.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:4600:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
dnssectest.sidn.nl,Connection test,200,7173,,,,,,,,,,,,,,,,,,80,http://dnssectest.sidn.nl,http,nginx,GET,212.114.120.64,/,/static/favicon.png,2001:7b8:62b:1:212:114:120:64,Python,248,False,nonerror,0,,,text/html,,,,,http://en.conn.internet.nl/connection/,
docs.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://docs.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:b200:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
duspessa.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://duspessa.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:3a00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
e641f60b.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://e641f60b.survey.sidn.nl,https,cloudflare,GET,18.66.122.27,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:7e00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
e8fc62.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://e8fc62.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:d000:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
e9b0.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://e9b0.survey.sidn.nl,https,cloudflare,GET,52.222.201.55,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:1000:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
eade-286d.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://eade-286d.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:3e00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
eastasian-profile-resume-graphql.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://eastasian-profile-resume-graphql.survey.sidn.nl,https,cloudflare,GET,18.66.122.126,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:aa00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
ebitool.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://ebitool.survey.sidn.nl,https,cloudflare,GET,18.66.122.27,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:7800:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
eboavm01.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://eboavm01.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:e000:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
eet-8-2-2.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://eet-8-2-2.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:7600:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
egi-0-2-5.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://egi-0-2-5.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:bc00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
egr9-457-pda.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://egr9-457-pda.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:4800:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
