input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,final_url,csp_domains_
forum.youneedabudget.com,Help Center - YNAB,200,199086,www.ynab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-30T00:00:00Z,2024-01-29T23:59:59Z,"CN=ynab.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ynab.com,"Cloudflare, Inc.",*.ynab.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",7cf8159be6ef3ae784e5fde02867ac73,340d71f4bbe8666706101a3ec2b1c2126ad9988ff4a94b62eb37a03f62fc3e0b,True,ctls,www.ynab.com,cloudflare,443,https://forum.youneedabudget.com:443,https,cloudflare,text/html,GET,104.26.14.242,/,117448471,2606:4700:20::681a:ef2,Yoast SEO:20.8,2726,False,True,,https://www.ynab.com/help-center/,
help.youneedabudget.com,Help Center - YNAB,200,199086,www.ynab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-30T00:00:00Z,2024-01-29T23:59:59Z,"CN=ynab.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ynab.com,"Cloudflare, Inc.",*.ynab.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",7cf8159be6ef3ae784e5fde02867ac73,340d71f4bbe8666706101a3ec2b1c2126ad9988ff4a94b62eb37a03f62fc3e0b,True,ctls,www.ynab.com,cloudflare,443,https://help.youneedabudget.com:443,https,cloudflare,text/html,GET,104.26.14.242,/,-1367866247,2606:4700:20::ac43:45ed,Yoast SEO:20.8,2726,False,True,,https://www.ynab.com/help-center/,
kbounces.youneedabudget.com,Postmark — Email delivery for web apps,200,4374,,,,,,,,,,,,,,,,,,,,,80,http://kbounces.youneedabudget.com:80,http,nginx/1.25.1,text/html,GET,3.136.219.61,/,-1457628171,18.118.245.208,Nginx:1.25.1,85,False,,,,
mobile-help.youneedabudget.com,FEATURED VIDEO COURSE | Mobile Help,200,7363,mobile-help.youneedabudget.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T00:00:00Z,2024-05-28T23:59:59Z,"CN=youneedabudget.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",youneedabudget.com,"Cloudflare, Inc.",*.news.youneedabudget.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",c5b8f5ced9c132a289ba17cbd06b0e31,07aca9736b835a20d4a93759f405d7d89dfe5031c700d310902d0b3337d548ff,True,ctls,mobile-help.youneedabudget.com,cloudflare,443,https://mobile-help.youneedabudget.com:443,https,cloudflare,text/html,GET,172.67.69.237,/,1494302000,2606:4700:20::681a:ff2,VuePress:1.5.2,57,False,True,,,
purchase.youneedabudget.com,Personal Budget Software - Finance Software for Windows & Mac | YNAB,200,1816,www.ynab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-30T00:00:00Z,2024-01-29T23:59:59Z,"CN=ynab.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ynab.com,"Cloudflare, Inc.",*.ynab.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",7cf8159be6ef3ae784e5fde02867ac73,340d71f4bbe8666706101a3ec2b1c2126ad9988ff4a94b62eb37a03f62fc3e0b,True,ctls,www.ynab.com,cloudflare,443,https://purchase.youneedabudget.com:443,https,cloudflare,text/html,GET,172.67.69.237,/,1399871448,2606:4700:20::681a:ef2,Heroku,54,False,True,,https://www.ynab.com/dev/ynab4/iap/,
staging-docs.youneedabudget.com,Sign in ・ Cloudflare Access,200,30061,ynab.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,ynab.cloudflareaccess.com,cloudflare,443,https://staging-docs.youneedabudget.com:443,https,cloudflare,text/html,GET,104.26.14.242,/,-1380955721,2606:4700:20::681a:ef2,HSTS,67,False,True,,https://ynab.cloudflareaccess.com/cdn-cgi/access/login/staging-docs.youneedabudget.com?kid=a7a39198ace31062e12f16dfe163d6c9ef5b024328c4d4f40818ca23552be9dc&redirect_url=%2F&meta=eyJraWQiOiJkZWYxZDc0MjFmNWM3ZDgxMzkwYzI4OTIyOTdmYTkwNmUwNzU4ZWZmNjI1YzJkMWQxYTIyNTkxYWFjNTliMWU2IiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4OTkxMTQ5MCwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6ImE3YTM5MTk4YWNlMzEwNjJlMTJmMTZkZmUxNjNkNmM5ZWY1YjAyNDMyOGM0ZDRmNDA4MThjYTIzNTUyYmU5ZGMiLCJob3N0bmFtZSI6InN0YWdpbmctZG9jcy55b3VuZWVkYWJ1ZGdldC5jb20iLCJhcHBfc2Vzc2lvbl9oYXNoIjoiZjU4MzQxNjM0OTA2NTQ2ZTQ1MDg4ZTQ5YzRkYzFiZWFhNzQzMzJmYTI4MDQ4NjAwM2RiZTQ3NGQ5MTIzN2ZiZCIsIm5iZiI6MTY4OTkxMTQ5MCwiaXNfd2FycCI6ZmFsc2UsImlzX2dhdGV3YXkiOmZhbHNlLCJ0eXBlIjoibWV0YSIsInJlZGlyZWN0X3VybCI6IlwvIiwibXRsc19hdXRoIjp7ImNlcnRfaXNzdWVyX3NraSI6IiIsImNlcnRfcHJlc2VudGVkIjpmYWxzZSwiY2VydF9zZXJpYWwiOiIiLCJjZXJ0X2lzc3Vlcl9kbiI6IiIsImF1dGhfc3RhdHVzIjoiTk9ORSJ9LCJhdXRoX3N0YXR1cyI6Ik5PTkUifQ.Mj8tqWLvc3zEXZQV61RsjRSelBWx4dS5fMEv5uHpw4Suu3_VPRezNagjYsVWb_O4QYpbKaQQbCVZ4cSp8HKvOyA2pRr4wIUokO7b-TBds9EB_dxNgdHSOOkGEdhLQWynIMHhPKawI0yiblX_6wgUUSuHXCVeFE4l9jgFWA-FP3FgVyDdQmBGEywfR-qGTQYEq0iVCqnW4Z_43NQJWjNIyNeD43W3De36VilLApZPhmFXgzv93Ee8bNXX-dEQ5SI33IvarMtTY-8mqhH9BY8kx26R37hz5lJRWObC0Ytsjz8Ul7-nZeuPkKz_LNMgiQ1j11U-254hdd3tuf2aRw-esg,https:
staging-mobile-help.youneedabudget.com,FEATURED VIDEO COURSE | Mobile Help,200,7189,staging-mobile-help.youneedabudget.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T00:00:00Z,2024-05-28T23:59:59Z,"CN=youneedabudget.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",youneedabudget.com,"Cloudflare, Inc.",*.news.youneedabudget.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",c5b8f5ced9c132a289ba17cbd06b0e31,07aca9736b835a20d4a93759f405d7d89dfe5031c700d310902d0b3337d548ff,True,ctls,staging-mobile-help.youneedabudget.com,cloudflare,443,https://staging-mobile-help.youneedabudget.com:443,https,cloudflare,text/html,GET,172.67.69.237,/,-476454734,2606:4700:20::ac43:45ed,VuePress:1.5.2,57,False,True,,,
status.youneedabudget.com,YNAB Status,200,275968,ynabstatus.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",ynabstatus.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6721a38d7fa0d9add918ef81b64d4f76,fd3e86a291735e3335107e7b6f8899d2aee3876f7dd052f30a662ad0d223e04d,True,ctls,ynabstatus.com,cloudflare,443,https://status.youneedabudget.com:443,https,cloudflare,text/html,GET,104.26.15.242,/,-1840324437,2606:4700:20::681a:ff2,HTTP/3,3177,False,True,,https://ynabstatus.com/,
store.youneedabudget.com,Personal Budget Software - Finance Software for Windows & Mac | YNAB,200,1816,www.ynab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-30T00:00:00Z,2024-01-29T23:59:59Z,"CN=ynab.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ynab.com,"Cloudflare, Inc.",*.ynab.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",7cf8159be6ef3ae784e5fde02867ac73,340d71f4bbe8666706101a3ec2b1c2126ad9988ff4a94b62eb37a03f62fc3e0b,True,ctls,www.ynab.com,cloudflare,443,https://store.youneedabudget.com:443,https,cloudflare,text/html,GET,172.67.69.237,/,1399871448,2606:4700:20::681a:ff2,Heroku,54,False,True,,https://www.ynab.com/dev/ynab4/iap/,
support.youneedabudget.com,YNAB Help,200,3773887,support.ynab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-30T00:00:00Z,2024-01-29T23:59:59Z,"CN=ynab.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ynab.com,"Cloudflare, Inc.",*.ynab.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",7cf8159be6ef3ae784e5fde02867ac73,340d71f4bbe8666706101a3ec2b1c2126ad9988ff4a94b62eb37a03f62fc3e0b,True,ctls,support.ynab.com,cloudflare,443,https://support.youneedabudget.com:443,https,cloudflare,text/html,GET,172.67.69.237,/,-1132923558,2606:4700:20::681a:ff2,HSTS,4182,False,True,,https://support.ynab.com/,
warp.youneedabudget.com,Origin DNS error | warp.youneedabudget.com | Cloudflare,530,6218,warp.youneedabudget.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T00:00:00Z,2024-05-28T23:59:59Z,"CN=youneedabudget.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",youneedabudget.com,"Cloudflare, Inc.",*.news.youneedabudget.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",c5b8f5ced9c132a289ba17cbd06b0e31,07aca9736b835a20d4a93759f405d7d89dfe5031c700d310902d0b3337d548ff,True,ctls,warp.youneedabudget.com,cloudflare,443,https://warp.youneedabudget.com:443,https,cloudflare,text/html,GET,172.67.69.237,/,-1304389163,2606:4700:20::681a:ff2,Cloudflare,92,False,True,,,
wellness.youneedabudget.com,YNAB Wellness Help,200,855335,wellness.ynab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-30T00:00:00Z,2024-01-29T23:59:59Z,"CN=ynab.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ynab.com,"Cloudflare, Inc.",*.ynab.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",7cf8159be6ef3ae784e5fde02867ac73,340d71f4bbe8666706101a3ec2b1c2126ad9988ff4a94b62eb37a03f62fc3e0b,True,ctls,wellness.ynab.com,cloudflare,443,https://wellness.youneedabudget.com:443,https,cloudflare,text/html,GET,104.26.15.242,/,-1132923558,2606:4700:20::ac43:45ed,HSTS,3154,False,True,,https://wellness.ynab.com/,
workshops.youneedabudget.com,YNAB,200,7315,workshops.ynab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-25T03:18:29Z,2023-08-23T03:18:28Z,CN=workshops.ynab.com,workshops.ynab.com,,workshops.ynab.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c9797fadd6ad05a5ecd6385f7706f72e,34389334b2ea221dbe9c3a0abe2ff4b4fc4585b06b34ed79d0203aa57a6e23e0,,ctls,workshops.ynab.com,,443,https://workshops.youneedabudget.com:443,https,Cowboy,text/html,GET,3.232.242.170,/,1269422871,3.220.57.224,Ruby on Rails,82,False,,,https://workshops.ynab.com/mobile,accounts.google.com
www-assets.youneedabudget.com,,403,243,www-assets.youneedabudget.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T00:00:00Z,2024-05-28T23:59:59Z,"CN=youneedabudget.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",youneedabudget.com,"Cloudflare, Inc.",*.news.youneedabudget.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",c5b8f5ced9c132a289ba17cbd06b0e31,07aca9736b835a20d4a93759f405d7d89dfe5031c700d310902d0b3337d548ff,True,ctls,www-assets.youneedabudget.com,cloudflare,443,https://www-assets.youneedabudget.com:443,https,cloudflare,application/xml,GET,104.26.15.242,/,764730329,2606:4700:20::681a:ef2,Cloudflare,2,False,True,,,
www.youneedabudget.com,Gain Total Control of Your Money with YNAB - YNAB,200,215963,www.ynab.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-30T00:00:00Z,2024-01-29T23:59:59Z,"CN=ynab.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ynab.com,"Cloudflare, Inc.",*.ynab.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",7cf8159be6ef3ae784e5fde02867ac73,340d71f4bbe8666706101a3ec2b1c2126ad9988ff4a94b62eb37a03f62fc3e0b,True,ctls,www.ynab.com,cloudflare,443,https://www.youneedabudget.com:443,https,cloudflare,text/html,GET,104.26.15.242,/,1269422871,2606:4700:20::681a:ff2,Yoast SEO:20.8,2916,False,True,,https://www.ynab.com/,*.clarity.ms
