input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,final_url,cdn_name,cdn,tls_mismatched,csp_domains_,tls_subject_org_,tls_expired
cubicrabbit.odoo.com,Typo | Odoo,200,42215,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://cubicrabbit.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,1046931382,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=cubicrabbit.odoo.com&autodbname=cubicrabbit&hosting=eu177a.odoo.com,,,,,,
cultura.odoo.com,Activate your database,200,1481,cultura.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,cultura.odoo.com,443,https://cultura.odoo.com:443,https,nginx,text/html,GET,35.238.0.114,/,-238340369,35.238.0.114,Nginx,30,False,https://cultura.odoo.com/_activate_your_database/cultura,google,True,,,,
culture.odoo.com,Database not available,200,1092,culture.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,culture.odoo.com,80,http://culture.odoo.com:80,http,nginx,text/html,GET,34.66.42.250,/,1760765098,34.66.42.250,Nginx,24,False,https://culture.odoo.com/_odoo/upgrade/culture,google,True,,,,
cursos.odoo.com,Home | Cursos,200,13141,cursos.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,cursos.odoo.com,443,https://cursos.odoo.com:443,https,nginx,text/html,GET,34.28.145.14,/,-617743584,34.28.145.14,Python,230,False,,google,True,,,,
cursos3.odoo.com,Typo | Odoo,200,42047,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://cursos3.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,-1659591233,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=cursos3.odoo.com&autodbname=cursos3&hosting=eu177a.odoo.com,,,,,,
cust41-1-8.runbot50.odoo.com,Typo | Odoo,200,42353,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://cust41-1-8.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,-2119315041,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=cust41-1-8.runbot50.odoo.com&autodbname=cust41-1-8&hosting=eu177a.odoo.com,,,,,,
customers-apivip-s3assets-dbs-start-storage.runbot50.odoo.com,Typo | Odoo,200,43739,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://customers-apivip-s3assets-dbs-start-storage.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,-163811778,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=customers-apivip-s3assets-dbs-start-storage.runbot50.odoo.com&autodbname=customers-apivip-s3assets-dbs-start-storage&hosting=eu177a.odoo.com,,,,,,
customers-corporatemysqlbackups-www-test.runbot50.odoo.com,Typo | Odoo,200,43648,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://customers-corporatemysqlbackups-www-test.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,-1801333378,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=customers-corporatemysqlbackups-www-test.runbot50.odoo.com&autodbname=customers-corporatemysqlbackups-www-test&hosting=eu177a.odoo.com,,,,,,
customers-data-repository-postgresmx.test.odoo.com,Typo | Odoo,200,42424,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://customers-data-repository-postgresmx.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1340906653,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=customers-data-repository-postgresmx.test.odoo.com&autodbname=customers-data-repository-postgresmx&hosting=tt1.test.odoo.com,google,True,,,,
customers-devusers-cache-clients-stats-corp.test.odoo.com,Typo | Odoo,200,42783,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://customers-devusers-cache-clients-stats-corp.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,1514286983,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=customers-devusers-cache-clients-stats-corp.test.odoo.com&autodbname=customers-devusers-cache-clients-stats-corp&hosting=tt1.test.odoo.com,google,True,,,,
customers-dockerproduction.test.odoo.com,Typo | Odoo,200,42103,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://customers-dockerproduction.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,1359973900,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=customers-dockerproduction.test.odoo.com&autodbname=customers-dockerproduction&hosting=tt1.test.odoo.com,google,True,,,,
customers-ppdocs.runbot50.odoo.com,Typo | Odoo,200,42605,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://customers-ppdocs.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,1960625139,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=customers-ppdocs.runbot50.odoo.com&autodbname=customers-ppdocs&hosting=eu177a.odoo.com,,,,,,
customers-team-chefconfig-config-0.odoo.com,Typo | Odoo,200,43181,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://customers-team-chefconfig-config-0.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,1555923654,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=customers-team-chefconfig-config-0.odoo.com&autodbname=customers-team-chefconfig-config-0&hosting=eu177a.odoo.com,,,,,,
customers-vpn-backup-accept-domain.test.odoo.com,Typo | Odoo,200,42085,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://customers-vpn-backup-accept-domain.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1736997189,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=customers-vpn-backup-accept-domain.test.odoo.com&autodbname=customers-vpn-backup-accept-domain&hosting=tt1.test.odoo.com,google,True,,,,
customerscustomerswwwm-acc-db2-corp.test.odoo.com,Typo | Odoo,200,42125,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://customerscustomerswwwm-acc-db2-corp.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-917159853,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=customerscustomerswwwm-acc-db2-corp.test.odoo.com&autodbname=customerscustomerswwwm-acc-db2-corp&hosting=tt1.test.odoo.com,google,True,,,,
customersengineering-temp-media-proxy-vpn.test.odoo.com,Typo | Odoo,200,42330,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://customersengineering-temp-media-proxy-vpn.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-215974932,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=customersengineering-temp-media-proxy-vpn.test.odoo.com&autodbname=customersengineering-temp-media-proxy-vpn&hosting=tt1.test.odoo.com,google,True,,,,
customersengineering.runbot183.odoo.com,404 Not Found,404,555,customersengineering.runbot183.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T11:45:38Z,2023-06-16T11:45:37Z,CN=*.runbot183.odoo.com,*.runbot183.odoo.com,runbot183.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4c9c2f808b25840a6532b40be6c54849,8ae90d0a3f9bea041a197bad142a022d73eacb3c870919de7b6a799811c2bc86,True,ctls,customersengineering.runbot183.odoo.com,443,https://customersengineering.runbot183.odoo.com:443,https,nginx,text/html,GET,141.94.74.20,/,-1523547558,141.94.74.20,Nginx,14,False,,,,,,,
customersengineering.test.odoo.com,Typo | Odoo,200,41784,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://customersengineering.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1157886151,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=customersengineering.test.odoo.com&autodbname=customersengineering&hosting=tt1.test.odoo.com,google,True,,,,
customersimgshare.runbot50.odoo.com,Typo | Odoo,200,42682,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://customersimgshare.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,791679601,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=customersimgshare.runbot50.odoo.com&autodbname=customersimgshare&hosting=eu177a.odoo.com,,,,,,
customersmeta-db2-corp.runbot50.odoo.com,Typo | Odoo,200,42892,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://customersmeta-db2-corp.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,-101048789,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=customersmeta-db2-corp.runbot50.odoo.com&autodbname=customersmeta-db2-corp&hosting=eu177a.odoo.com,,,,,,
customersmijn-repository-postgresmx.test.odoo.com,Typo | Odoo,200,42498,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://customersmijn-repository-postgresmx.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-51982811,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=customersmijn-repository-postgresmx.test.odoo.com&autodbname=customersmijn-repository-postgresmx&hosting=tt1.test.odoo.com,google,True,,,,
customerspa.runbot50.odoo.com,Typo | Odoo,200,42395,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://customerspa.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,2057468537,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=customerspa.runbot50.odoo.com&autodbname=customerspa&hosting=eu177a.odoo.com,,,,,,
customerspracc.test.odoo.com,Typo | Odoo,200,41579,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://customerspracc.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,187989229,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=customerspracc.test.odoo.com&autodbname=customerspracc&hosting=tt1.test.odoo.com,google,True,,,,
customersstatusbackuphelpdesk-devopsorigin.runbot50.odoo.com,Typo | Odoo,200,43732,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://customersstatusbackuphelpdesk-devopsorigin.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,234800409,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=customersstatusbackuphelpdesk-devopsorigin.runbot50.odoo.com&autodbname=customersstatusbackuphelpdesk-devopsorigin&hosting=eu177a.odoo.com,,,,,,
cuteland.odoo.com,Boostez votre marque avec des animations 3D | Cute Land,200,2931998,cuteland.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,cuteland.odoo.com,443,https://cuteland.odoo.com:443,https,nginx,text/html,GET,141.95.203.43,/,-1589220796,141.95.203.43,Python,529,False,,,,,,,
cuteland.test.odoo.com,Typo | Odoo,200,41045,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://cuteland.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1401223037,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=cuteland.test.odoo.com&autodbname=cuteland&hosting=tt1.test.odoo.com,google,True,,,,
cxd.test.odoo.com,Typo | Odoo,200,40810,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://cxd.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,1754317413,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=cxd.test.odoo.com&autodbname=cxd&hosting=tt1.test.odoo.com,google,True,,,,
cxe-5-1-3.test.odoo.com,Typo | Odoo,200,41458,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://cxe-5-1-3.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,289599420,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=cxe-5-1-3.test.odoo.com&autodbname=cxe-5-1-3&hosting=tt1.test.odoo.com,google,True,,,,
cxuat.test.odoo.com,Typo | Odoo,200,40890,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://cxuat.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-509204086,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=cxuat.test.odoo.com&autodbname=cxuat&hosting=tt1.test.odoo.com,google,True,,,,
cyber.odoo.com,Database not available,200,1092,cyber.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,cyber.odoo.com,443,https://cyber.odoo.com:443,https,nginx,text/html,GET,35.205.97.114,/,539173186,35.205.97.114,Nginx,24,False,https://cyber.odoo.com/_odoo/upgrade/cyber,google,True,,,,
cyberlink-powerdirector.runbot183.odoo.com,404 Not Found,404,153,cyberlink-powerdirector.runbot183.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T11:45:38Z,2023-06-16T11:45:37Z,CN=*.runbot183.odoo.com,*.runbot183.odoo.com,runbot183.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4c9c2f808b25840a6532b40be6c54849,8ae90d0a3f9bea041a197bad142a022d73eacb3c870919de7b6a799811c2bc86,True,ctls,cyberlink-powerdirector.runbot183.odoo.com,443,https://cyberlink-powerdirector.runbot183.odoo.com:443,https,nginx,text/html,GET,141.94.74.20,/,163078286,141.94.74.20,Nginx,8,False,,,,,,,
cyberlink-powerdirector.test.odoo.com,Typo | Odoo,200,41610,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://cyberlink-powerdirector.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1313478273,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=cyberlink-powerdirector.test.odoo.com&autodbname=cyberlink-powerdirector&hosting=tt1.test.odoo.com,google,True,,,,
cybersource.odoo.com,Database not available,200,1092,cybersource.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,cybersource.odoo.com,443,https://cybersource.odoo.com:443,https,nginx,text/html,GET,34.93.54.135,/,1267042596,34.93.54.135,Nginx,24,False,https://cybersource.odoo.com/_odoo/upgrade/cybersource,google,True,,,,
cyc.test.odoo.com,Typo | Odoo,200,41218,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://cyc.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-149398765,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=cyc.test.odoo.com&autodbname=cyc&hosting=tt1.test.odoo.com,google,True,,,,
d-lab.odoo.com,Odoo,200,5110,d-lab.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,d-lab.odoo.com,443,https://d-lab.odoo.com:443,https,Odoo.sh,text/html,GET,34.140.38.116,/,763020809,34.140.38.116,,68,False,https://d-lab.odoo.com/web/login,google,True,,,,
d-tech-live-database.odoo.com,Home | D-TECH SIPL,200,21088,d-tech-live-database.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,d-tech-live-database.odoo.com,80,http://d-tech-live-database.odoo.com:80,http,Odoo.sh,text/html,GET,34.124.245.14,/,,34.124.245.14,Python,401,False,https://d-tech-live-database.odoo.com/,google,True,,,,
d03xproxy114y.runbot50.odoo.com,Typo | Odoo,200,42635,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://d03xproxy114y.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,1697773976,141.94.74.34,Python,597,False,https://www.odoo.com/typo?domain=d03xproxy114y.runbot50.odoo.com&autodbname=d03xproxy114y&hosting=eu177a.odoo.com,,,,,,
